"county_fips","state_po.x","county_name.x","RepublicanVotes","lon.x","lat.x","DemocratVotes","party","won"
37181,"NC","VANCE",6162,-78.40171441,36.36063756,1745,"Republican",6162
37181,"NC","VANCE",6162,-78.40171441,36.36063756,7,"Republican",6162
37181,"NC","VANCE",6162,-78.40171441,36.36063756,1819,"Republican",6162
37181,"NC","VANCE",6162,-78.40171441,36.36063756,8860,"Democrat",8860
37181,"NC","VANCE",2,-78.40171441,36.36063756,1745,"Democrat",1745
37181,"NC","VANCE",2,-78.40171441,36.36063756,7,"Democrat",7
37181,"NC","VANCE",2,-78.40171441,36.36063756,1819,"Democrat",1819
37181,"NC","VANCE",2,-78.40171441,36.36063756,8860,"Democrat",8860
37183,"NC","WAKE",37047,-78.64950294,35.78653656,35416,"Republican",37047
37183,"NC","WAKE",37047,-78.64950294,35.78653656,1086,"Republican",37047
37183,"NC","WAKE",37047,-78.64950294,35.78653656,132794,"Democrat",132794
37183,"NC","WAKE",37047,-78.64950294,35.78653656,224040,"Democrat",224040
37183,"NC","WAKE",738,-78.64950294,35.78653656,35416,"Democrat",35416
37183,"NC","WAKE",738,-78.64950294,35.78653656,1086,"Democrat",1086
37183,"NC","WAKE",738,-78.64950294,35.78653656,132794,"Democrat",132794
37183,"NC","WAKE",738,-78.64950294,35.78653656,224040,"Democrat",224040
37183,"NC","WAKE",45498,-78.64950294,35.78653656,35416,"Republican",45498
37183,"NC","WAKE",45498,-78.64950294,35.78653656,1086,"Republican",45498
37183,"NC","WAKE",45498,-78.64950294,35.78653656,132794,"Democrat",132794
37183,"NC","WAKE",45498,-78.64950294,35.78653656,224040,"Democrat",224040
37183,"NC","WAKE",142914,-78.64950294,35.78653656,35416,"Republican",142914
37183,"NC","WAKE",142914,-78.64950294,35.78653656,1086,"Republican",142914
37183,"NC","WAKE",142914,-78.64950294,35.78653656,132794,"Republican",142914
37183,"NC","WAKE",142914,-78.64950294,35.78653656,224040,"Democrat",224040
37185,"NC","WARREN",1039,-78.09628403,36.38708087,851,"Republican",1039
37185,"NC","WARREN",1039,-78.09628403,36.38708087,975,"Republican",1039
37185,"NC","WARREN",1039,-78.09628403,36.38708087,4552,"Democrat",4552
37185,"NC","WARREN",1039,-78.09628403,36.38708087,22,"Republican",1039
37185,"NC","WARREN",2384,-78.09628403,36.38708087,851,"Republican",2384
37185,"NC","WARREN",2384,-78.09628403,36.38708087,975,"Republican",2384
37185,"NC","WARREN",2384,-78.09628403,36.38708087,4552,"Democrat",4552
37185,"NC","WARREN",2384,-78.09628403,36.38708087,22,"Republican",2384
37185,"NC","WARREN",325,-78.09628403,36.38708087,851,"Democrat",851
37185,"NC","WARREN",325,-78.09628403,36.38708087,975,"Democrat",975
37185,"NC","WARREN",325,-78.09628403,36.38708087,4552,"Democrat",4552
37185,"NC","WARREN",325,-78.09628403,36.38708087,22,"Republican",325
37185,"NC","WARREN",4,-78.09628403,36.38708087,851,"Democrat",851
37185,"NC","WARREN",4,-78.09628403,36.38708087,975,"Democrat",975
37185,"NC","WARREN",4,-78.09628403,36.38708087,4552,"Democrat",4552
37185,"NC","WARREN",4,-78.09628403,36.38708087,22,"Democrat",22
37187,"NC","WASHINGTON",2,-76.57743281,35.81754659,2384,"Democrat",2384
37187,"NC","WASHINGTON",2,-76.57743281,35.81754659,457,"Democrat",457
37187,"NC","WASHINGTON",2,-76.57743281,35.81754659,5,"Democrat",5
37187,"NC","WASHINGTON",2,-76.57743281,35.81754659,550,"Democrat",550
37187,"NC","WASHINGTON",1887,-76.57743281,35.81754659,2384,"Democrat",2384
37187,"NC","WASHINGTON",1887,-76.57743281,35.81754659,457,"Republican",1887
37187,"NC","WASHINGTON",1887,-76.57743281,35.81754659,5,"Republican",1887
37187,"NC","WASHINGTON",1887,-76.57743281,35.81754659,550,"Republican",1887
37187,"NC","WASHINGTON",212,-76.57743281,35.81754659,2384,"Democrat",2384
37187,"NC","WASHINGTON",212,-76.57743281,35.81754659,457,"Democrat",457
37187,"NC","WASHINGTON",212,-76.57743281,35.81754659,5,"Republican",212
37187,"NC","WASHINGTON",212,-76.57743281,35.81754659,550,"Democrat",550
37187,"NC","WASHINGTON",680,-76.57743281,35.81754659,2384,"Democrat",2384
37187,"NC","WASHINGTON",680,-76.57743281,35.81754659,457,"Republican",680
37187,"NC","WASHINGTON",680,-76.57743281,35.81754659,5,"Republican",680
37187,"NC","WASHINGTON",680,-76.57743281,35.81754659,550,"Republican",680
37189,"NC","WATAUGA",1332,-81.69573966,36.22897028,3936,"Democrat",3936
37189,"NC","WATAUGA",1332,-81.69573966,36.22897028,45,"Republican",1332
37189,"NC","WATAUGA",1332,-81.69573966,36.22897028,11792,"Democrat",11792
37189,"NC","WATAUGA",1332,-81.69573966,36.22897028,1349,"Democrat",1349
37189,"NC","WATAUGA",2795,-81.69573966,36.22897028,3936,"Democrat",3936
37189,"NC","WATAUGA",2795,-81.69573966,36.22897028,45,"Republican",2795
37189,"NC","WATAUGA",2795,-81.69573966,36.22897028,11792,"Democrat",11792
37189,"NC","WATAUGA",2795,-81.69573966,36.22897028,1349,"Republican",2795
37189,"NC","WATAUGA",57,-81.69573966,36.22897028,3936,"Democrat",3936
37189,"NC","WATAUGA",57,-81.69573966,36.22897028,45,"Republican",57
37189,"NC","WATAUGA",57,-81.69573966,36.22897028,11792,"Democrat",11792
37189,"NC","WATAUGA",57,-81.69573966,36.22897028,1349,"Democrat",1349
37189,"NC","WATAUGA",10267,-81.69573966,36.22897028,3936,"Republican",10267
37189,"NC","WATAUGA",10267,-81.69573966,36.22897028,45,"Republican",10267
37189,"NC","WATAUGA",10267,-81.69573966,36.22897028,11792,"Democrat",11792
37189,"NC","WATAUGA",10267,-81.69573966,36.22897028,1349,"Republican",10267
37191,"NC","WAYNE",2403,-78.00820591,35.36579352,72,"Republican",2403
37191,"NC","WAYNE",2403,-78.00820591,35.36579352,16734,"Democrat",16734
37191,"NC","WAYNE",2403,-78.00820591,35.36579352,4379,"Democrat",4379
37191,"NC","WAYNE",2403,-78.00820591,35.36579352,3030,"Democrat",3030
37191,"NC","WAYNE",103,-78.00820591,35.36579352,72,"Republican",103
37191,"NC","WAYNE",103,-78.00820591,35.36579352,16734,"Democrat",16734
37191,"NC","WAYNE",103,-78.00820591,35.36579352,4379,"Democrat",4379
37191,"NC","WAYNE",103,-78.00820591,35.36579352,3030,"Democrat",3030
37191,"NC","WAYNE",22817,-78.00820591,35.36579352,72,"Republican",22817
37191,"NC","WAYNE",22817,-78.00820591,35.36579352,16734,"Republican",22817
37191,"NC","WAYNE",22817,-78.00820591,35.36579352,4379,"Republican",22817
37191,"NC","WAYNE",22817,-78.00820591,35.36579352,3030,"Republican",22817
37191,"NC","WAYNE",5386,-78.00820591,35.36579352,72,"Republican",5386
37191,"NC","WAYNE",5386,-78.00820591,35.36579352,16734,"Democrat",16734
37191,"NC","WAYNE",5386,-78.00820591,35.36579352,4379,"Republican",5386
37191,"NC","WAYNE",5386,-78.00820591,35.36579352,3030,"Republican",5386
37193,"NC","WILKES",15823,-81.17451928,36.21792173,2018,"Republican",15823
37193,"NC","WILKES",15823,-81.17451928,36.21792173,4071,"Republican",15823
37193,"NC","WILKES",15823,-81.17451928,36.21792173,1411,"Republican",15823
37193,"NC","WILKES",15823,-81.17451928,36.21792173,11,"Republican",15823
37193,"NC","WILKES",9366,-81.17451928,36.21792173,2018,"Republican",9366
37193,"NC","WILKES",9366,-81.17451928,36.21792173,4071,"Republican",9366
37193,"NC","WILKES",9366,-81.17451928,36.21792173,1411,"Republican",9366
37193,"NC","WILKES",9366,-81.17451928,36.21792173,11,"Republican",9366
37193,"NC","WILKES",2301,-81.17451928,36.21792173,2018,"Republican",2301
37193,"NC","WILKES",2301,-81.17451928,36.21792173,4071,"Democrat",4071
37193,"NC","WILKES",2301,-81.17451928,36.21792173,1411,"Republican",2301
37193,"NC","WILKES",2301,-81.17451928,36.21792173,11,"Republican",2301
37193,"NC","WILKES",102,-81.17451928,36.21792173,2018,"Democrat",2018
37193,"NC","WILKES",102,-81.17451928,36.21792173,4071,"Democrat",4071
37193,"NC","WILKES",102,-81.17451928,36.21792173,1411,"Democrat",1411
37193,"NC","WILKES",102,-81.17451928,36.21792173,11,"Republican",102
37195,"NC","WILSON",13316,-77.92054132,35.70047828,14255,"Democrat",14255
37195,"NC","WILSON",13316,-77.92054132,35.70047828,35,"Republican",13316
37195,"NC","WILSON",13316,-77.92054132,35.70047828,3032,"Republican",13316
37195,"NC","WILSON",13316,-77.92054132,35.70047828,3432,"Republican",13316
37195,"NC","WILSON",49,-77.92054132,35.70047828,14255,"Democrat",14255
37195,"NC","WILSON",49,-77.92054132,35.70047828,35,"Republican",49
37195,"NC","WILSON",49,-77.92054132,35.70047828,3032,"Democrat",3032
